Male,Female,Image,Name,ImagePriming,NamePriming,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,thisRow.t,notes,training_block.started,MAN.started,WOMAN.started,pic.started,key_resp.started,training_block.stopped,training.key_resp.keys,training.key_resp.rt,training.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,10,5,j,0.08474289998412132,None,5,10,10,1,2.907603800063953,,2.901433299994096,2.907603800063953,2.907603800063953,2.907603800063953,2.907603800063953,2.9993876999942586,j,0.08474289998412132,None,203754,001,2025-09-25_16h32.26.733,Priming_gender,,2025.1.1,59.96559176068282,2025-09-25 16h32.28.954820 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,11,11,5,j,0.17393699998501688,None,5,11,11,0,3.024192800046876,,3.017654399969615,3.024192800046876,3.024192800046876,3.024192800046876,3.024192800046876,3.198745800065808,j,0.17393699998501688,None,203754,001,2025-09-25_16h32.26.733,Priming_gender,,2025.1.1,59.96559176068282,2025-09-25 16h32.28.954820 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,12,12,6,j,0.110822300077416,None,6,12,12,0,3.223575600073673,,3.216781700029969,3.223575600073673,3.223575600073673,3.223575600073673,3.223575600073673,3.3499627000419423,j,0.110822300077416,None,203754,001,2025-09-25_16h32.26.733,Priming_gender,,2025.1.1,59.96559176068282,2025-09-25 16h32.28.954820 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,13,13,6,j,0.05221949995029718,None,6,13,13,1,3.374456800054759,,3.3684134000213817,3.374456800054759,3.374456800054759,3.374456800054759,3.374456800054759,3.432364400010556,j,0.05221949995029718,None,203754,001,2025-09-25_16h32.26.733,Priming_gender,,2025.1.1,59.96559176068282,2025-09-25 16h32.28.954820 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,14,14,7,j,0.0797123999800533,None,7,14,14,1,3.4578218000242487,,3.450736799975857,3.4578218000242487,3.4578218000242487,3.4578218000242487,3.4578218000242487,3.549248900031671,j,0.0797123999800533,None,203754,001,2025-09-25_16h32.26.733,Priming_gender,,2025.1.1,59.96559176068282,2025-09-25 16h32.28.954820 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,15,15,8,j,0.076205899938941,None,8,15,15,1,3.5734251000685617,,3.5671029000077397,3.5734251000685617,3.5734251000685617,3.5734251000685617,3.5734251000685617,3.665330999996513,j,0.076205899938941,None,203754,001,2025-09-25_16h32.26.733,Priming_gender,,2025.1.1,59.96559176068282,2025-09-25 16h32.28.954820 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,16,16,7,k,0.12625610001850873,None,7,16,16,0,3.688888299977407,,3.683567799977027,3.688888299977407,3.688888299977407,3.688888299977407,3.688888299977407,3.832540399977006,k,0.12625610001850873,None,203754,001,2025-09-25_16h32.26.733,Priming_gender,,2025.1.1,59.96559176068282,2025-09-25 16h32.28.954820 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,17,17,9,k,0.10733090003486723,None,9,17,17,1,3.8560321000404656,,3.8506000000052154,3.8560321000404656,3.8560321000404656,3.8560321000404656,3.8560321000404656,3.96557910006959,k,0.10733090003486723,None,203754,001,2025-09-25_16h32.26.733,Priming_gender,,2025.1.1,59.96559176068282,2025-09-25 16h32.28.954820 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,18,18,8,k,0.10044810001272708,None,8,18,18,0,3.988821299979463,,3.9833389000268653,3.988821299979463,3.988821299979463,3.988821299979463,3.988821299979463,4.098420900059864,k,0.10044810001272708,None,203754,001,2025-09-25_16h32.26.733,Priming_gender,,2025.1.1,59.96559176068282,2025-09-25 16h32.28.954820 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,19,19,9,k,0.08339690009597689,None,9,19,19,0,4.122355500003323,,4.116698199999519,4.122355500003323,4.122355500003323,4.122355500003323,4.122355500003323,4.2154986000387,k,0.08339690009597689,None,203754,001,2025-09-25_16h32.26.733,Priming_gender,,2025.1.1,59.96559176068282,2025-09-25 16h32.28.954820 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,20,20,10,k,0.07329470000695437,None,10,20,20,0,4.238561999984086,,4.233265000046231,4.238561999984086,4.238561999984086,4.238561999984086,4.238561999984086,4.315563500043936,k,0.07329470000695437,None,203754,001,2025-09-25_16h32.26.733,Priming_gender,,2025.1.1,59.96559176068282,2025-09-25 16h32.28.954820 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,21,21,10,,,,10,21,21,1,4.33727210003417,,4.33212709997315,4.33727210003417,4.33727210003417,4.33727210003417,4.33727210003417,,,,,,,,,,,,,
