Male,Female,Image,Name,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,thisRow.t,notes,training_block_male.started,MAN.started,WOMAN.started,pic.started,key_resp.started,training_block_male.stopped,training.key_resp.keys,training.key_resp.rt,training.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
นเรศ,พิมพ์ใจ,women.png,นเรศ,16,16,6,j,0.3163660999853164,None,6,16,16,1,9.978723999927752,,9.97277629992459,9.978723999927752,9.978723999927752,9.978723999927752,9.978723999927752,10.304803799954243,j,0.3163660999853164,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,17,17,10,k,0.3199929000111297,None,10,17,17,0,10.327780799940228,,10.322447699960321,10.327780799940228,10.327780799940228,10.327780799940228,10.327780799940228,10.654862100025639,k,0.3199929000111297,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,18,18,11,j,0.2647352999774739,None,11,18,18,0,10.67822470003739,,10.672472700010985,10.67822470003739,10.67822470003739,10.67822470003739,10.67822470003739,10.953490099986084,j,0.2647352999774739,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,19,19,12,k,0.7369670999469236,None,12,19,19,0,10.977667000028305,,10.97104919992853,10.977667000028305,10.977667000028305,10.977667000028305,10.977667000028305,11.720598099986091,k,0.7369670999469236,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,20,20,7,j,0.4789316999958828,None,7,20,20,1,11.743355099926703,,11.737409199937247,11.743355099926703,11.743355099926703,11.743355099926703,11.743355099926703,12.2390061999904,j,0.4789316999958828,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,21,21,8,j,0.36490059993229806,None,8,21,21,1,12.262993599986658,,12.257342100027017,12.262993599986658,12.262993599986658,12.262993599986658,12.262993599986658,12.638483799993992,j,0.36490059993229806,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,22,22,13,k,0.47258389997296035,None,13,22,22,0,12.663399199955165,,12.656502199941315,12.663399199955165,12.663399199955165,12.663399199955165,12.663399199955165,13.138267099973746,k,0.47258389997296035,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,23,23,14,k,0.39118329994380474,None,14,23,23,0,13.160264099948108,,13.154736900003627,13.160264099948108,13.160264099948108,13.160264099948108,13.160264099948108,13.554969199933112,k,0.39118329994380474,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,24,24,9,j,0.45831330004148185,None,9,24,24,1,13.580117000034079,,13.574007999966852,13.580117000034079,13.580117000034079,13.580117000034079,13.580117000034079,14.054155900026672,j,0.45831330004148185,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,25,25,15,k,0.284501799964346,None,15,25,25,0,14.078290999983437,,14.072496499982662,14.078290999983437,14.078290999983437,14.078290999983437,14.078290999983437,14.371251599979587,k,0.284501799964346,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,26,26,10,j,0.2085754000581801,None,10,26,26,1,14.394584299996495,,14.389270099927671,14.394584299996495,14.394584299996495,14.394584299996495,14.394584299996495,14.603713699965738,j,0.2085754000581801,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,27,27,11,k,0.3452084999298677,None,11,27,27,1,14.626806600019336,,14.621337799937464,14.626806600019336,14.626806600019336,14.626806600019336,14.626806600019336,14.987383299972862,k,0.3452084999298677,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,28,28,12,j,0.5421180999837816,None,12,28,28,1,15.009868799941614,,15.004622200038284,15.009868799941614,15.009868799941614,15.009868799941614,15.009868799941614,15.553721499978565,j,0.5421180999837816,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,29,29,13,j,0.20019470003899187,None,13,29,29,1,15.57594120001886,,15.570606600027531,15.57594120001886,15.57594120001886,15.57594120001886,15.57594120001886,15.786861500004306,j,0.20019470003899187,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,30,30,16,k,0.4209775000344962,None,16,30,30,0,15.80794299999252,,15.802258300012909,15.80794299999252,15.80794299999252,15.80794299999252,15.80794299999252,16.23707439994905,k,0.4209775000344962,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,31,31,14,k,0.17850859998725355,None,14,31,31,1,16.258741199970245,,16.25232089997735,16.258741199970245,16.258741199970245,16.258741199970245,16.258741199970245,16.45338029996492,k,0.17850859998725355,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,32,32,15,j,0.0718572000041604,None,15,32,32,1,16.47563000000082,,16.46904130000621,16.47563000000082,16.47563000000082,16.47563000000082,16.47563000000082,16.55408129992429,j,0.0718572000041604,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,33,33,17,k,0.14710000006016344,None,17,33,33,0,16.57527479995042,,16.5696027999511,16.57527479995042,16.57527479995042,16.57527479995042,16.57527479995042,16.736792400013655,k,0.14710000006016344,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,34,34,16,j,0.08607499999925494,None,16,34,34,1,16.759307299973443,,16.753715200000443,16.759307299973443,16.759307299973443,16.759307299973443,16.759307299973443,16.854090399923734,j,0.08607499999925494,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,35,35,18,k,0.09368449996691197,None,18,35,35,0,16.87833979993593,,16.872134499950334,16.87833979993593,16.87833979993593,16.87833979993593,16.87833979993593,16.987731299945153,k,0.09368449996691197,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,36,36,17,j,0.03696220007259399,None,17,36,36,1,17.011764099937864,,17.006051699980162,17.011764099937864,17.011764099937864,17.011764099937864,17.011764099937864,17.053605500026606,j,0.03696220007259399,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,37,37,18,k,0.08538780000526458,None,18,37,37,1,17.07609600003343,,17.070431899977848,17.07609600003343,17.07609600003343,17.07609600003343,17.07609600003343,17.169501599972136,k,0.08538780000526458,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,38,38,19,j,0.039568600011989474,None,19,38,38,1,17.193180099944584,,17.187710999976844,17.193180099944584,17.193180099944584,17.193180099944584,17.193180099944584,17.235910499934107,j,0.039568600011989474,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,39,39,19,k,0.07806850003544241,None,19,39,39,0,17.25971719995141,,17.253278899937868,17.25971719995141,17.25971719995141,17.25971719995141,17.25971719995141,17.354512799996883,k,0.07806850003544241,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
