Male,Female,Image,Name,ImagePriming,NamePriming,ImageTrig,NameTrig,Trig,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,priming.thisRepN,priming.thisTrialN,priming.thisN,priming.thisIndex,thisRow.t,notes,training_Instruction.started,instruction_slide.started,instruction_continue.started,training_Instruction.stopped,instruction_continue.keys,instruction_continue.rt,instruction_continue.duration,training_block.started,MAN.started,WOMAN.started,pic.started,key_resp.started,training_block.stopped,training.key_resp.keys,training.key_resp.rt,training.key_resp.duration,priming_instruction.started,instruction_slide_2.started,instruction_continue_2.started,priming_instruction.stopped,instruction_continue_2.keys,instruction_continue_2.rt,instruction_continue_2.duration,priming_block.started,MAN_3.started,MAN_3_desc.started,WOMAN_3.started,WOMAN_3_desc.started,name_2.started,pic_2.started,key_resp_3.started,name_2.stopped,priming_block.stopped,priming.key_resp_3.keys,priming.key_resp_3.rt,priming.key_resp_3.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,34,34,18,j,0.07743299996946007,None,,,,18,34,34,0,,,,,6.871630200068466,,,,,,,,,6.863971600076184,6.871630200068466,6.871630200068466,6.871630200068466,6.871630200068466,6.964967500069179,j,0.07743299996946007,None,,,,,,,,,,,,,,,,,,,,,174093,001,2025-09-26_10h22.04.029,Priming_gender,,2025.1.1,60.18480342124472,2025-09-26 10h22.08.290977 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,35,35,16,j,0.1399976999964565,None,,,,16,35,35,1,,,,,7.0018101000459865,,,,,,,,,6.9950188000220805,7.0018101000459865,7.0018101000459865,7.0018101000459865,7.0018101000459865,7.148195800022222,j,0.1399976999964565,None,,,,,,,,,,,,,,,,,,,,,174093,001,2025-09-26_10h22.04.029,Priming_gender,,2025.1.1,60.18480342124472,2025-09-26 10h22.08.290977 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,36,36,17,j,0.41043530008755624,None,,,,17,36,36,1,,,,,7.186118999961764,,,,,,,,,7.17889149999246,7.186118999961764,7.186118999961764,7.186118999961764,7.186118999961764,7.598257899982855,j,0.41043530008755624,None,,,,,,,,,,,,,,,,,,,,,174093,001,2025-09-26_10h22.04.029,Priming_gender,,2025.1.1,60.18480342124472,2025-09-26 10h22.08.290977 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,37,37,18,j,0.17820690001826733,None,,,,18,37,37,1,,,,,7.6387260999763384,,,,,,,,,7.62959290004801,7.6387260999763384,7.6387260999763384,7.6387260999763384,7.6387260999763384,7.831378299975768,j,0.17820690001826733,None,,,,,,,,,,,,,,,,,,,,,174093,001,2025-09-26_10h22.04.029,Priming_gender,,2025.1.1,60.18480342124472,2025-09-26 10h22.08.290977 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,38,38,19,j,0.09778160008136183,None,,,,19,38,38,1,,,,,7.86896330001764,,,,,,,,,7.8612046999624,7.86896330001764,7.86896330001764,7.86896330001764,7.86896330001764,7.981323700048961,j,0.09778160008136183,None,,,,,,,,,,,,,,,,,,,,,174093,001,2025-09-26_10h22.04.029,Priming_gender,,2025.1.1,60.18480342124472,2025-09-26 10h22.08.290977 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,39,39,19,j,0.12711030000355095,None,,,,19,39,39,0,,,,,8.018768300069496,,,,,,,,,8.01125800004229,8.018768300069496,8.018768300069496,8.018768300069496,8.018768300069496,8.14880510000512,j,0.12711030000355095,None,,,,,,,,,,,,,,,,,,,,,174093,001,2025-09-26_10h22.04.029,Priming_gender,,2025.1.1,60.18480342124472,2025-09-26 10h22.08.290977 +0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.149042600067332,8.166920599993318,8.166920599993318,9.116455600014888,space,0.9340671000536531,None,,,,,,,,,,,,,,174093,001,2025-09-26_10h22.04.029,Priming_gender,,2025.1.1,60.18480342124472,2025-09-26 10h22.08.290977 +0700,
None,None,None,None,women.png,สุนิสา,11,68,138,0,0,0,,,,k,1.5258768000639975,None,,,,,0,0,0,38,9.654866000055335,,,,,,,,,,,,,,,,,,,,,,,,,9.57081860001199,9.654866000055335,9.654866000055335,9.654866000055335,9.654866000055335,9.654866000055335,9.654866000055335,9.654866000055335,9.963649700046517,11.198118000058457,k,1.5258768000639975,None,174093,001,2025-09-26_10h22.04.029,Priming_gender,,2025.1.1,60.18480342124472,2025-09-26 10h22.08.290977 +0700,
None,None,None,None,women.png,กาญจนา,11,60,130,1,1,0,,,,k,0.7153682999778539,None,,,,,0,1,1,30,11.484646799974144,,,,,,,,,,,,,,,,,,,,,,,,,11.471585500054061,11.484646799974144,11.484646799974144,11.484646799974144,11.484646799974144,11.484646799974144,11.496951200067997,11.484646799974144,11.799497500061989,12.21547759999521,k,0.7153682999778539,None,174093,001,2025-09-26_10h22.04.029,Priming_gender,,2025.1.1,60.18480342124472,2025-09-26 10h22.08.290977 +0700,
อรรถพล,สุพัตรา,None,อรรถพล,men.png,อรรถพล,10,53,103,2,2,0,,,,j,0.6797273999545723,None,,,,,0,2,2,3,12.671335099963471,,,,,,,,,,,,,,,,,,,,,,,,,12.657652899972163,12.671335099963471,12.671335099963471,12.671335099963471,12.671335099963471,12.671335099963471,12.671335099963471,12.671335099963471,12.981988699990325,13.365984300035052,j,0.6797273999545723,None,174093,001,2025-09-26_10h22.04.029,Priming_gender,,2025.1.1,60.18480342124472,2025-09-26 10h22.08.290977 +0700,
ภูมิพัฒน์,จิตติมา,None,ภูมิพัฒน์,men.png,ภูมิพัฒน์,10,56,106,3,3,0,,,,j,0.5605426999973133,None,,,,,0,3,3,6,13.911343900021166,,,,,,,,,,,,,,,,,,,,,,,,,13.898041400010698,13.911343900021166,13.911343900021166,13.911343900021166,13.911343900021166,13.911343900021166,13.911343900021166,13.911343900021166,14.214030800038017,14.481003100052476,j,0.5605426999973133,None,174093,001,2025-09-26_10h22.04.029,Priming_gender,,2025.1.1,60.18480342124472,2025-09-26 10h22.08.290977 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,4,4,0,,,,k,0.5459878999972716,None,,,,,0,4,4,1,14.686289199977182,,,,,,,,,,,,,,,,,,,,,,,,,14.674430500017479,14.686289199977182,14.686289199977182,14.686289199977182,14.686289199977182,14.686289199977182,14.783081999979913,14.686289199977182,14.998548700008541,15.24948310002219,k,0.5459878999972716,None,174093,001,2025-09-26_10h22.04.029,Priming_gender,,2025.1.1,60.18480342124472,2025-09-26 10h22.08.290977 +0700,
ปริญญา,อาภรณ์,None,ปริญญา,men.png,ปริญญา,10,55,105,5,5,0,,,,k,0.475280600017868,None,,,,,0,5,5,5,15.371980000054464,,,,,,,,,,,,,,,,,,,,,,,,,15.361306800041348,15.371980000054464,15.371980000054464,15.371980000054464,15.371980000054464,15.371980000054464,15.564213800011203,15.371980000054464,15.680805300013162,15.848433600040153,k,0.475280600017868,None,174093,001,2025-09-26_10h22.04.029,Priming_gender,,2025.1.1,60.18480342124472,2025-09-26 10h22.08.290977 +0700,
พิสิฐ,ปัทมา,None,พิสิฐ,men.png,พิสิฐ,10,59,109,6,6,0,,,,k,0.3485205000033602,None,,,,,0,6,6,9,15.973991999984719,,,,,,,,,,,,,,,,,,,,,,,,,15.962947400053963,15.973991999984719,15.973991999984719,15.973991999984719,15.973991999984719,15.973991999984719,16.165370700065978,15.973991999984719,16.282403900055215,16.332993200048804,k,0.3485205000033602,None,174093,001,2025-09-26_10h22.04.029,Priming_gender,,2025.1.1,60.18480342124472,2025-09-26 10h22.08.290977 +0700,
None,None,None,None,women.png,ชัยวัฒน์,11,54,124,7,7,0,,,,k,0.2344503999920562,None,,,,,0,7,7,24,16.618860500049777,,,,,,,,,,,,,,,,,,,,,,,,,16.606916300021112,16.618860500049777,16.618860500049777,16.618860500049777,16.618860500049777,16.618860500049777,16.630765500012785,16.618860500049777,,16.864269300014712,k,0.2344503999920562,None,174093,001,2025-09-26_10h22.04.029,Priming_gender,,2025.1.1,60.18480342124472,2025-09-26 10h22.08.290977 +0700,
None,None,None,กาญจนา,men.png,กาญจนา,10,60,110,8,8,0,,,,k,0.5169192999601364,None,,,,,0,8,8,10,16.90427830000408,,,,,,,,,,,,,,,,,,,,,,,,,16.893074300023727,16.90427830000408,16.90427830000408,16.90427830000408,16.90427830000408,16.90427830000408,17.16451649996452,16.90427830000408,17.214089300017804,17.4332675000187,k,0.5169192999601364,None,174093,001,2025-09-26_10h22.04.029,Priming_gender,,2025.1.1,60.18480342124472,2025-09-26 10h22.08.290977 +0700,
None,None,None,None,women.png,วรพล,11,57,127,9,9,0,,,,j,0.35107289999723434,None,,,,,0,9,9,27,17.474197400035337,,,,,,,,,,,,,,,,,,,,,,,,,17.46312880003825,17.474197400035337,17.474197400035337,17.474197400035337,17.474197400035337,17.474197400035337,17.74774989997968,17.474197400035337,17.780792700010352,17.831577599979937,j,0.35107289999723434,None,174093,001,2025-09-26_10h22.04.029,Priming_gender,,2025.1.1,60.18480342124472,2025-09-26 10h22.08.290977 +0700,
None,None,None,None,women.png,พิมพ์ใจ,11,61,131,10,10,0,,,,,,,,,,,0,10,10,31,17.955679000006057,,,,,,,,,,,,,,,,,,,,,,,,,17.943981799995527,17.955679000006057,17.955679000006057,17.955679000006057,17.955679000006057,17.955679000006057,18.14921719999984,17.955679000006057,18.264924100018106,,,,,,,,,,,,,
