Male,Female,Image,Name,ImagePriming,NamePriming,ImageTrig,NameTrig,Trig,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,priming.thisRepN,priming.thisTrialN,priming.thisN,priming.thisIndex,thisRow.t,notes,training_Instruction.started,instruction_slide.started,instruction_continue.started,training_Instruction.stopped,instruction_continue.keys,instruction_continue.rt,instruction_continue.duration,training_block.started,MAN.started,WOMAN.started,pic.started,key_resp.started,training_block.stopped,training.key_resp.keys,training.key_resp.rt,training.key_resp.duration,priming_instruction.started,instruction_slide_2.started,instruction_continue_2.started,priming_instruction.stopped,instruction_continue_2.keys,instruction_continue_2.rt,instruction_continue_2.duration,priming_block.started,MAN_3.started,MAN_3_desc.started,WOMAN_3.started,WOMAN_3_desc.started,name_2.started,key_resp_3.started,pic_2.started,name_2.stopped,priming_block.stopped,priming.key_resp_3.keys,priming.key_resp_3.rt,priming.key_resp_3.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,11,11,0,,,,j,0.4334783999947831,None,,,,,0,11,11,0,51.08365180005785,,,,,,,,,,,,,,,,,,,,,,,,,51.072210300015286,51.08365180005785,51.08365180005785,51.08365180005785,51.08365180005785,51.08365180005785,51.08365180005785,51.23179049999453,51.39831000007689,51.53341739997268,j,0.4334783999947831,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,ธนพล,11,52,122,12,12,0,,,,j,0.43870269996114075,None,,,,,0,12,12,22,51.57310150004923,,,,,,,,,,,,,,,,,,,,,,,,,51.56257850001566,51.57310150004923,51.57310150004923,51.57310150004923,51.57310150004923,51.57310150004923,51.57310150004923,51.84938470006455,51.88134700001683,52.01538790005725,j,0.43870269996114075,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,ศิริพร,men.png,ศิริพร,10,64,114,13,13,0,,,,j,0.5177573999390006,None,,,,,0,13,13,14,52.05579670006409,,,,,,,,,,,,,,,,,,,,,,,,,52.04537479998544,52.05579670006409,52.05579670006409,52.05579670006409,52.05579670006409,52.05579670006409,52.05579670006409,52.3153107999824,52.36491870007012,52.581685599987395,j,0.5177573999390006,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,วาสนา,men.png,วาสนา,10,62,112,14,14,0,,,,j,0.4099306999705732,None,,,,,0,14,14,12,52.62201210006606,,,,,,,,,,,,,,,,,,,,,,,,,52.61046290001832,52.62201210006606,52.62201210006606,52.62201210006606,52.62201210006606,52.62201210006606,52.62201210006606,52.882669700076804,52.93204860005062,53.04847310006153,j,0.4099306999705732,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,ปัทมา,11,69,139,15,15,0,,,,j,8.881581699941307,None,,,,,0,15,15,39,53.138705800054595,,,,,,,,,,,,,,,,,,,,,,,,,53.127070200047456,53.138705800054595,53.138705800054595,53.138705800054595,53.138705800054595,53.138705800054595,53.138705800054595,53.34893209999427,53.448158200015314,62.03176170005463,j,8.881581699941307,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,กฤษณะ,11,50,120,16,16,0,,,,j,0.7521139000309631,None,,,,,0,16,16,20,62.07202730001882,,,,,,,,,,,,,,,,,,,,,,,,,62.06053460005205,62.07202730001882,62.07202730001882,62.07202730001882,62.07202730001882,62.07202730001882,62.07202730001882,62.347175600007176,62.380881900084205,62.831047800020315,j,0.7521139000309631,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,วรรณา,men.png,วรรณา,10,67,117,17,17,0,,,,j,1.9193084000144154,None,,,,,0,17,17,17,62.871922100079246,,,,,,,,,,,,,,,,,,,,,,,,,62.86181829997804,62.871922100079246,62.871922100079246,62.871922100079246,62.871922100079246,62.871922100079246,62.871922100079246,63.13214440003503,63.18212700006552,64.79767390002962,j,1.9193084000144154,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,ปริญญา,11,55,125,18,18,0,,,,j,0.6486586999380961,None,,,,,0,18,18,25,64.8389627999859,,,,,,,,,,,,,,,,,,,,,,,,,64.82735989999492,64.8389627999859,64.8389627999859,64.8389627999859,64.8389627999859,64.8389627999859,64.8389627999859,65.09894719999284,65.14731080003548,65.49767180008348,j,0.6486586999380961,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,วรพล,11,57,127,19,19,0,,,,j,0.10678559995722026,None,,,,,0,19,19,27,65.53885030001402,,,,,,,,,,,,,,,,,,,,,,,,,65.5282823999878,65.53885030001402,65.53885030001402,65.53885030001402,65.53885030001402,65.53885030001402,65.53885030001402,,,65.64671710005496,j,0.10678559995722026,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
อรรถพล,สุพัตรา,None,อรรถพล,men.png,อรรถพล,10,53,103,20,20,0,,,,j,0.5253314001020044,None,,,,,0,20,20,3,65.74494110001251,,,,,,,,,,,,,,,,,,,,,,,,,65.73219360003714,65.74494110001251,65.74494110001251,65.74494110001251,65.74494110001251,65.74494110001251,65.74494110001251,65.94785870006308,66.04775790008716,66.2805851000594,j,0.5253314001020044,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,วาสนา,11,62,132,21,21,0,,,,j,0.3778533000731841,None,,,,,0,21,21,32,66.32068880007137,,,,,,,,,,,,,,,,,,,,,,,,,66.30985359998886,66.32068880007137,66.32068880007137,66.32068880007137,66.32068880007137,66.32068880007137,66.32068880007137,66.58018000004813,66.63059239997528,66.71386460005306,j,0.3778533000731841,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,วรรณา,11,67,137,22,22,0,,,,j,1.1361159000080079,None,,,,,0,22,22,37,66.75344720005523,,,,,,,,,,,,,,,,,,,,,,,,,66.74294949998148,66.75344720005523,66.75344720005523,66.75344720005523,66.75344720005523,66.75344720005523,66.75344720005523,67.01433360006195,67.06485500000417,67.89798550005071,j,1.1361159000080079,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,23,23,0,,,,k,1.6787151999305934,None,,,,,0,23,23,1,67.94102899997961,,,,,,,,,,,,,,,,,,,,,,,,,67.92850320006255,67.94102899997961,67.94102899997961,67.94102899997961,67.94102899997961,67.94102899997961,67.94102899997961,68.19870730000548,68.24755940004252,69.63028020004276,k,1.6787151999305934,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,ปัทมา,men.png,ปัทมา,10,69,119,24,24,0,,,,j,1.5755387999815866,None,,,,,0,24,24,19,69.67063270008657,,,,,,,,,,,,,,,,,,,,,,,,,69.65917730005458,69.67063270008657,69.67063270008657,69.67063270008657,69.67063270008657,69.67063270008657,69.67063270008657,69.92982120008674,69.98025230003987,71.24723570002243,j,1.5755387999815866,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,อาภรณ์,11,65,135,25,25,0,,,,j,1.5402843999909237,None,,,,,0,25,25,35,71.28723250003532,,,,,,,,,,,,,,,,,,,,,,,,,71.27626429998782,71.28723250003532,71.28723250003532,71.28723250003532,71.28723250003532,71.28723250003532,71.28723250003532,71.54806960001588,71.59691540000495,72.83032890001778,j,1.5402843999909237,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
ภูมิพัฒน์,จิตติมา,None,ภูมิพัฒน์,men.png,ภูมิพัฒน์,10,56,106,26,26,0,,,,j,1.1337305000051856,None,,,,,0,26,26,6,72.87287650001235,,,,,,,,,,,,,,,,,,,,,,,,,72.86137050006073,72.87287650001235,72.87287650001235,72.87287650001235,72.87287650001235,72.87287650001235,72.87287650001235,73.14678559999447,73.18025029997807,74.01352829998359,j,1.1337305000051856,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,อรรถพล,11,53,123,27,27,0,,,,k,0.941888100001961,None,,,,,0,27,27,23,74.05489360005595,,,,,,,,,,,,,,,,,,,,,,,,,74.04353570006788,74.05489360005595,74.05489360005595,74.05489360005595,74.05489360005595,74.05489360005595,74.05489360005595,74.31360870006029,74.36383629997727,74.99830790003762,k,0.941888100001961,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,ศิริพร,11,64,134,28,28,0,,,,k,0.7217851000605151,None,,,,,0,28,28,34,75.03771850001067,,,,,,,,,,,,,,,,,,,,,,,,,75.02654470002744,75.03771850001067,75.03771850001067,75.03771850001067,75.03771850001067,75.03771850001067,75.03771850001067,75.31342130003031,75.3480358000379,75.76462540007196,k,0.7217851000605151,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,อาภรณ์,men.png,อาภรณ์,10,65,115,29,29,0,,,,k,0.5802432999480516,None,,,,,0,29,29,15,75.8050743000349,,,,,,,,,,,,,,,,,,,,,,,,,75.79397360002622,75.8050743000349,75.8050743000349,75.8050743000349,75.8050743000349,75.8050743000349,75.8050743000349,76.08037370000966,76.11345409997739,76.3978145000292,k,0.5802432999480516,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,สุนิสา,11,68,138,30,30,0,,,,k,0.5083025000058115,None,,,,,0,30,30,38,76.44165609998163,,,,,,,,,,,,,,,,,,,,,,,,,76.42953950003721,76.44165609998163,76.44165609998163,76.44165609998163,76.44165609998163,76.44165609998163,76.44165609998163,76.71348060003947,76.74716090003494,76.96468740003183,k,0.5083025000058115,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,กาญจนา,11,60,130,31,31,0,,,,k,0.8408324999036267,None,,,,,0,31,31,30,77.0062312000664,,,,,,,,,,,,,,,,,,,,,,,,,76.99567890004255,77.0062312000664,77.0062312000664,77.0062312000664,77.0062312000664,77.0062312000664,77.0062312000664,77.27927230007481,77.31233900005464,77.86324510001577,k,0.8408324999036267,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
ปริญญา,อาภรณ์,None,ปริญญา,men.png,ปริญญา,10,55,105,32,32,0,,,,k,0.6717114999191836,None,,,,,0,32,32,5,77.90671020001173,,,,,,,,,,,,,,,,,,,,,,,,,77.89605980005581,77.90671020001173,77.90671020001173,77.90671020001173,77.90671020001173,77.90671020001173,77.90671020001173,78.1646599000087,78.21287930000108,78.57997920003254,k,0.6717114999191836,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,พิมพ์ใจ,men.png,พิมพ์ใจ,10,61,111,33,33,0,,,,j,0.8931337998947129,None,,,,,0,33,33,11,78.658043500036,,,,,,,,,,,,,,,,,,,,,,,,,78.6458756000502,78.658043500036,78.658043500036,78.658043500036,78.658043500036,78.658043500036,78.658043500036,78.88008230004925,78.96328140003607,79.56364349997602,j,0.8931337998947129,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
พิสิฐ,ปัทมา,None,พิสิฐ,men.png,พิสิฐ,10,59,109,34,34,0,,,,j,0.7968867000890896,None,,,,,0,34,34,9,79.6426216000691,,,,,,,,,,,,,,,,,,,,,,,,,79.63156200002413,79.6426216000691,79.6426216000691,79.6426216000691,79.6426216000691,79.6426216000691,79.6426216000691,79.8795047000749,79.94548640004359,80.44607130007353,j,0.7968867000890896,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,จิตติมา,men.png,จิตติมา,10,66,116,35,35,0,,,,j,0.6121905000181869,None,,,,,0,35,35,16,80.48381820006762,,,,,,,,,,,,,,,,,,,,,,,,,80.4735882000532,80.48381820006762,80.48381820006762,80.48381820006762,80.48381820006762,80.48381820006762,80.48381820006762,80.74744599999394,80.7973495000042,81.09699800005183,j,0.6121905000181869,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
ธนพล,วาสนา,None,ธนพล,men.png,ธนพล,10,52,102,36,36,0,,,,k,0.5187975000590086,None,,,,,0,36,36,2,81.13688220002223,,,,,,,,,,,,,,,,,,,,,,,,,81.12611120007932,81.13688220002223,81.13688220002223,81.13688220002223,81.13688220002223,81.13688220002223,81.13688220002223,81.3975695000263,81.4480501000071,81.6632752000587,k,0.5187975000590086,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,พิสิฐ,11,59,129,37,37,0,,,,k,0.4123163999756798,None,,,,,0,37,37,29,81.70318730000872,,,,,,,,,,,,,,,,,,,,,,,,,81.69249270006549,81.70318730000872,81.70318730000872,81.70318730000872,81.70318730000872,81.70318730000872,81.70318730000872,81.96476580004673,82.013030000031,82.12996350007597,k,0.4123163999756798,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,พิมพ์ใจ,11,61,131,38,38,0,,,,k,0.36985900008585304,None,,,,,0,38,38,31,82.17084749997593,,,,,,,,,,,,,,,,,,,,,,,,,82.15926159999799,82.17084749997593,82.17084749997593,82.17084749997593,82.17084749997593,82.17084749997593,82.17084749997593,82.43147150008008,82.48186000005808,82.54743630008306,k,0.36985900008585304,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,สุพัตรา,men.png,สุพัตรา,10,63,113,39,39,0,,,,k,0.253625400015153,None,,,,,0,39,39,13,82.5888834000798,,,,,,,,,,,,,,,,,,,,,,,,,82.57713480002712,82.5888834000798,82.5888834000798,82.5888834000798,82.5888834000798,82.5888834000798,82.5888834000798,82.88753990002442,,82.8471044000471,k,0.253625400015153,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,สุพัตรา,men.png,สุพัตรา,10,63,113,40,0,1,,,,k,0.22580800007563084,None,,,,,1,0,40,13,82.88753990002442,,,,,,,,,,,,,,,,,,,,,,,,,82.87666730000637,82.88753990002442,82.88753990002442,82.88753990002442,82.88753990002442,82.88753990002442,82.88753990002442,,,83.12978249997832,k,0.22580800007563084,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,วรพล,11,57,127,41,1,1,,,,j,0.5822994000045583,None,,,,,1,1,41,27,83.17263540008571,,,,,,,,,,,,,,,,,,,,,,,,,83.16038480005227,83.17263540008571,83.17263540008571,83.17263540008571,83.17263540008571,83.17263540008571,83.17263540008571,83.42983330006246,83.48052219999954,83.76355819997843,j,0.5822994000045583,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,สุนิสา,11,68,138,42,2,1,,,,j,0.4000256999861449,None,,,,,1,2,42,38,83.80372870003339,,,,,,,,,,,,,,,,,,,,,,,,,83.79135060007684,83.80372870003339,83.80372870003339,83.80372870003339,83.80372870003339,83.80372870003339,83.80372870003339,84.07953149999958,84.11266980005894,84.2134063000558,j,0.4000256999861449,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,พิมพ์ใจ,men.png,พิมพ์ใจ,10,61,111,43,3,1,,,,k,0.4052823999663815,None,,,,,1,3,43,11,84.252893100027,,,,,,,,,,,,,,,,,,,,,,,,,84.24228050000966,84.252893100027,84.252893100027,84.252893100027,84.252893100027,84.252893100027,84.252893100027,84.51361260004342,84.56274690001737,84.66287980007473,k,0.4052823999663815,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,นเรศ,11,51,121,44,4,1,,,,j,0.4672959999879822,None,,,,,1,4,44,21,84.70467720006127,,,,,,,,,,,,,,,,,,,,,,,,,84.692326300079,84.70467720006127,84.70467720006127,84.70467720006127,84.70467720006127,84.70467720006127,84.70467720006127,84.96411040006205,85.01327230001334,85.17986610007938,j,0.4672959999879822,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,วรรณา,men.png,วรรณา,10,67,117,45,5,1,,,,k,0.3147791000083089,None,,,,,1,5,45,17,85.22117320005782,,,,,,,,,,,,,,,,,,,,,,,,,85.21044559997972,85.22117320005782,85.22117320005782,85.22117320005782,85.22117320005782,85.22117320005782,85.22117320005782,85.4796561000403,85.53064830007497,85.54647419997491,k,0.3147791000083089,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,กาญจนา,11,60,130,46,6,1,,,,j,0.2650238999631256,None,,,,,1,6,46,30,85.58911820000503,,,,,,,,,,,,,,,,,,,,,,,,,85.57799450005405,85.58911820000503,85.58911820000503,85.58911820000503,85.58911820000503,85.58911820000503,85.58911820000503,85.84552700002678,,85.86420160008129,j,0.2650238999631256,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,ภูมิพัฒน์,11,56,126,47,7,1,,,,k,0.22514710004907101,None,,,,,1,7,47,26,85.90568199998233,,,,,,,,,,,,,,,,,,,,,,,,,85.89435000007506,85.90568199998233,85.90568199998233,85.90568199998233,85.90568199998233,85.90568199998233,85.90568199998233,,,86.14626539999153,k,0.22514710004907101,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
ภูมิพัฒน์,จิตติมา,None,ภูมิพัฒน์,men.png,ภูมิพัฒน์,10,56,106,48,8,1,,,,j,0.26327949995175004,None,,,,,1,8,48,6,86.18620290001854,,,,,,,,,,,,,,,,,,,,,,,,,86.17553850007243,86.18620290001854,86.18620290001854,86.18620290001854,86.18620290001854,86.18620290001854,86.18620290001854,86.44663750007749,,86.46367700002156,j,0.26327949995175004,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,ธนพล,11,52,122,49,9,1,,,,k,0.24638869997579604,None,,,,,1,9,49,22,86.5029799999902,,,,,,,,,,,,,,,,,,,,,,,,,86.49329979997128,86.5029799999902,86.5029799999902,86.5029799999902,86.5029799999902,86.5029799999902,86.5029799999902,86.80240310006775,,86.76272710005287,k,0.24638869997579604,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,วาสนา,men.png,วาสนา,10,62,112,50,10,1,,,,j,0.26716069993562996,None,,,,,1,10,50,12,86.80240310006775,,,,,,,,,,,,,,,,,,,,,,,,,86.793144700001,86.80240310006775,86.80240310006775,86.80240310006775,86.80240310006775,86.80240310006775,86.80240310006775,87.0644288000185,,87.08049359999131,j,0.26716069993562996,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
ศักดิ์สิทธิ์,สุนิสา,None,ศักดิ์สิทธิ์,men.png,ศักดิ์สิทธิ์,10,58,108,51,11,1,,,,k,0.781893500010483,None,,,,,1,11,51,8,87.12293419998605,,,,,,,,,,,,,,,,,,,,,,,,,87.11005740007386,87.12293419998605,87.12293419998605,87.12293419998605,87.12293419998605,87.12293419998605,87.12293419998605,87.38017270003911,87.43031580001116,87.91408740007319,k,0.781893500010483,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,ศิริพร,11,64,134,52,12,1,,,,k,0.4845793000422418,None,,,,,1,12,52,34,87.95466530008707,,,,,,,,,,,,,,,,,,,,,,,,,87.94389920006506,87.95466530008707,87.95466530008707,87.95466530008707,87.95466530008707,87.95466530008707,87.95466530008707,88.22927770006936,88.2630023000529,88.44617280003149,k,0.4845793000422418,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,ชัยวัฒน์,11,54,124,53,13,1,,,,k,0.5692171000409871,None,,,,,1,13,53,24,88.48701420007274,,,,,,,,,,,,,,,,,,,,,,,,,88.47691239998676,88.48701420007274,88.48701420007274,88.48701420007274,88.48701420007274,88.48701420007274,88.48701420007274,88.74598890007474,88.79745369998273,89.06438650004566,k,0.5692171000409871,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,54,14,1,,,,k,0.5414371000370011,None,,,,,1,14,54,0,89.10445850004908,,,,,,,,,,,,,,,,,,,,,,,,,89.09359030006453,89.10445850004908,89.10445850004908,89.10445850004908,89.10445850004908,89.10445850004908,89.10445850004908,89.38035430002492,89.41360329999588,89.66256450000219,k,0.5414371000370011,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,ปริญญา,11,55,125,55,15,1,,,,k,0.6209974000230432,None,,,,,1,15,55,25,89.70093649998307,,,,,,,,,,,,,,,,,,,,,,,,,89.69041110004764,89.70093649998307,89.70093649998307,89.70093649998307,89.70093649998307,89.70093649998307,89.70093649998307,89.96307669999078,90.01251210004557,90.33053360006306,k,0.6209974000230432,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
พิสิฐ,ปัทมา,None,พิสิฐ,men.png,พิสิฐ,10,59,109,56,16,1,,,,k,0.4477255999809131,None,,,,,1,16,56,9,90.37486300000455,,,,,,,,,,,,,,,,,,,,,,,,,90.36403970001265,90.37486300000455,90.37486300000455,90.37486300000455,90.37486300000455,90.37486300000455,90.37486300000455,90.62902850005776,90.6790860000765,90.82893030007835,k,0.4477255999809131,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,สุนิสา,men.png,สุนิสา,10,68,118,57,17,1,,,,k,0.4281444000080228,None,,,,,1,17,57,18,90.86864210001659,,,,,,,,,,,,,,,,,,,,,,,,,90.85772139998153,90.86864210001659,90.86864210001659,90.86864210001659,90.86864210001659,90.86864210001659,90.86864210001659,91.12919080001302,91.17946780007333,91.29799960006494,k,0.4281444000080228,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,จิตติมา,11,66,136,58,18,1,,,,,,,,,,,1,18,58,36,91.33894310006872,,,,,,,,,,,,,,,,,,,,,,,,,91.32703220006078,91.33894310006872,91.33894310006872,91.33894310006872,91.33894310006872,91.33894310006872,91.33894310006872,91.61243570002262,91.6458712000167,,,,,,,,,,,,,
