thisRow.t,notes,Name,Face,NameGender,ResponseKey,RT,Timeout,participant,session,
,,ทองดี,face8_m.png,m,k,0.13343580000218935,No,Pilot03,003,
,,สายใจ,face4_w.png,f,j,0.5002644000051077,No,Pilot03,003,
,,ทับทิม,face2_m.png,f,j,0.13348340001539327,No,Pilot03,003,
,,แก้วตา,face8_m.png,f,j,0.10052760000689887,No,Pilot03,003,
,,สมปอง,face1_w.png,m,k,0.0671380000130739,No,Pilot03,003,
,,ใบเฟิร์น,face1_w.png,f,j,0.21705080001265742,No,Pilot03,003,
,,ชูศักดิ์,face2_m.png,m,k,0.1002184999815654,No,Pilot03,003,
,,พิกุล,face10_w.png,f,k,None,Yes,Pilot03,003,
,,ทับทิม,face4_w.png,f,j,0.41709200001787394,No,Pilot03,003,
,,สมหมาย,face7_m.png,m,k,0.3175026999961119,No,Pilot03,003,
,,ใบเฟิร์น,face4_w.png,f,j,0.28363449999596924,No,Pilot03,003,
,,ชูศักดิ์,face7_m.png,m,k,0.1502831999969203,No,Pilot03,003,
,,ประทีป,face2_m.png,m,k,0.1333988000114914,No,Pilot03,003,
,,ดวงแก้ว,face3_w.png,f,j,0.10037619998911396,No,Pilot03,003,
,,ประเสริฐ,face10_m.png,m,k,0.21702029998414218,No,Pilot03,003,
,,สมปอง,face4_w.png,m,k,0.23376750000170432,No,Pilot03,003,
,,ทองดี,face3_m.png,m,k,0.1839373999973759,No,Pilot03,003,
,,มั่นคง,face6_m.png,m,k,0.23363010000321083,No,Pilot03,003,
,,วันเพ็ญ,face1_m.png,f,j,0.11716729999170639,No,Pilot03,003,
,,ทองดี,face2_m.png,m,k,0.08385060000000522,No,Pilot03,003,
,,ดวงแก้ว,face9_w.png,f,k,0.05099730001529679,No,Pilot03,003,
,,สมปอง,face1_m.png,m,k,1.4705090000061318,No,Pilot03,003,
,,บุญชู,face6_w.png,m,k,0.2503695999912452,No,Pilot03,003,
,,สมปอง,face6_m.png,m,k,0.18370900000445545,No,Pilot03,003,
,,พอใจ,face3_w.png,f,j,0.46672480000415817,No,Pilot03,003,
,,พอใจ,face1_w.png,f,k,0.18413710000459105,No,Pilot03,003,
,,ฟ้าใส,face6_w.png,f,j,0.38222560001304373,No,Pilot03,003,
,,บุญชู,face3_m.png,m,k,0.05035849998239428,No,Pilot03,003,
,,วันเพ็ญ,face6_m.png,f,j,0.13359569999738596,No,Pilot03,003,
,,แก้วตา,face2_m.png,f,j,0.06702570000197738,No,Pilot03,003,
,,สมหญิง,face6_w.png,f,j,0.01693490002071485,No,Pilot03,003,
,,ประทีป,face5_w.png,m,k,0.0337510000099428,No,Pilot03,003,
,,พิกุล,face10_m.png,f,j,0.20024700000067241,No,Pilot03,003,
,,สมปอง,face2_w.png,m,k,0.11695039999904111,No,Pilot03,003,
,,ดวงแก้ว,face10_m.png,f,j,0.3169034000020474,No,Pilot03,003,
,,ฟ้าใส,face2_m.png,f,j,0.616919299995061,No,Pilot03,003,
,,สมหญิง,face1_w.png,f,j,None,Yes,Pilot03,003,
,,วันเพ็ญ,face10_m.png,f,j,None,Yes,Pilot03,003,
,,พิกุล,face6_w.png,f,j,None,Yes,Pilot03,003,
,,วันเพ็ญ,face2_m.png,f,j,0.0022951000137254596,No,Pilot03,003,
,,สมหมาย,face4_m.png,m,k,0.15001850001863204,No,Pilot03,003,
,,สมปอง,face7_w.png,m,k,0.21686449999106117,No,Pilot03,003,
,,แก้วตา,face4_m.png,f,j,0.15067020000424236,No,Pilot03,003,
,,ดวงแก้ว,face2_m.png,f,j,0.15027179999742657,No,Pilot03,003,
,,ทับทิม,face5_m.png,f,j,0.03348079998977482,No,Pilot03,003,
,,สมหญิง,face8_w.png,f,j,0.13333179999608546,No,Pilot03,003,
,,พอใจ,face2_w.png,f,j,0.8336494000104722,No,Pilot03,003,
,,สมหมาย,face2_w.png,m,k,0.20026090001920238,No,Pilot03,003,
,,ประทีป,face1_m.png,m,k,None,Yes,Pilot03,003,
,,ใบเฟิร์น,face10_m.png,f,j,0.1503173999954015,No,Pilot03,003,
